7,0,462.78,504.42,-431.84,-440.52,0.11,-1,-1,-1
7,0,224.15,352.16,-190.29,-326.04,0.12,-1,-1,-1
7,0,185.86,336.97,-178.69,-324.36,0.12,-1,-1,-1
7,0,315.85,403.23,-284.72,-370.33,0.12,-1,-1,-1
7,0,308.49,392.43,-292.42,-375.67,0.12,-1,-1,-1
7,0,474.97,744.48,-468.69,-725.13,0.13,-1,-1,-1
7,0,475.16,744.49,-469.58,-728.84,0.11,-1,-1,-1
7,0,185.86,337.08,-178.06,-322.89,0.12,-1,-1,-1

8,0,244.27,229.06,-235.01,-219.02,0.15,-1,-1,-1
8,0,424.86,145.08,-410.47,-134.38,0.12,-1,-1,-1
8,0,307.45,509.92,-292.18,-488.20,0.33,-1,-1,-1
8,0,143.60,830.26,-123.05,-789.52,0.14,-1,-1,-1
8,0,313.95,395.83,-290.27,-377.13,0.15,-1,-1,-1
8,0,174.21,187.24,-162.72,-179.11,0.11,-1,-1,-1
8,0,475.38,750.70,-469.63,-734.29,0.11,-1,-1,-1
8,0,473.76,278.14,-464.90,-267.15,0.15,-1,-1,-1
8,0,310.50,395.05,-294.20,-378.44,0.12,-1,-1,-1
8,0,317.49,398.77,-288.34,-379.34,0.11,-1,-1,-1

9,0,247.57,228.81,-238.90,-219.60,0.14,-1,-1,-1
9,0,430.54,144.37,-413.17,-132.69,0.15,-1,-1,-1
9,0,309.21,515.14,-296.13,-493.09,0.19,-1,-1,-1
9,0,28.64,135.09,-9.17,-121.98,0.13,-1,-1,-1
9,0,231.24,31.25,-219.43,-21.63,0.14,-1,-1,-1
9,0,179.00,186.93,-162.60,-175.61,0.13,-1,-1,-1
9,0,376.64,689.30,-369.15,-677.53,0.12,-1,-1,-1
9,0,228.53,32.67,-212.32,-23.16,0.13,-1,-1,-1

10,0,311.72,520.20,-299.26,-494.82,0.24,-1,-1,-1
10,0,434.65,144.55,-421.33,-134.20,0.11,-1,-1,-1
10,0,413.25,368.27,-399.54,-357.08,0.17,-1,-1,-1
10,0,301.24,200.18,-294.48,-191.69,0.11,-1,-1,-1
10,0,250.12,229.56,-242.46,-220.10,0.12,-1,-1,-1
10,0,162.46,407.69,-153.72,-396.34,0.14,-1,-1,-1
10,0,475.76,28.90,-470.64,0.48,0.11,-1,-1,-1

11,0,314.95,523.68,-302.14,-494.51,0.55,-1,-1,-1
11,0,298.27,228.11,-290.24,-219.65,0.13,-1,-1,-1
11,0,439.22,144.24,-424.51,-133.63,0.10,-1,-1,-1
11,0,252.96,230.21,-245.18,-221.16,0.11,-1,-1,-1
11,0,470.23,557.04,-461.73,-543.81,0.11,-1,-1,-1
11,0,298.35,228.08,-289.94,-218.58,0.15,-1,-1,-1

12,0,317.10,529.21,-303.88,-501.08,0.53,-1,-1,-1
12,0,443.89,144.29,-430.06,-133.56,0.23,-1,-1,-1
12,0,255.41,230.36,-249.74,-221.35,0.12,-1,-1,-1
12,0,65.50,115.26,-55.61,-107.44,0.10,-1,-1,-1
12,0,297.54,30.71,-281.48,-18.68,0.11,-1,-1,-1
12,0,384.85,714.46,-377.90,-702.42,0.10,-1,-1,-1

13,0,447.31,144.35,-435.68,-134.70,0.17,-1,-1,-1
13,0,318.71,534.64,-305.77,-506.93,0.31,-1,-1,-1
13,0,257.48,230.63,-250.49,-221.78,0.12,-1,-1,-1
13,0,421.43,392.07,-403.02,-377.96,0.15,-1,-1,-1
13,0,103.71,160.76,-93.18,-150.42,0.13,-1,-1,-1
13,0,386.64,723.69,-379.22,-710.23,0.12,-1,-1,-1

14,0,319.41,539.50,-307.62,-511.16,0.36,-1,-1,-1
14,0,258.24,229.99,-251.57,-221.03,0.13,-1,-1,-1
14,0,106.25,156.58,-89.74,-142.35,0.11,-1,-1,-1
14,0,360.69,57.51,-351.69,-49.37,0.14,-1,-1,-1
14,0,453.36,144.16,-439.50,-133.74,0.15,-1,-1,-1
14,0,128.16,35.91,-117.47,-27.00,0.12,-1,-1,-1
14,0,44.25,29.61,-33.76,-18.10,0.17,-1,-1,-1
14,0,104.62,157.91,-92.10,-146.78,0.16,-1,-1,-1
14,0,45.62,29.94,-31.08,-16.34,0.14,-1,-1,-1
14,0,475.15,302.38,-468.93,-284.75,0.10,-1,-1,-1

15,0,319.98,542.19,-307.82,-514.44,0.57,-1,-1,-1
15,0,259.56,229.69,-251.69,-220.16,0.20,-1,-1,-1
15,0,454.74,143.84,-442.40,-133.74,0.24,-1,-1,-1
15,0,26.73,124.22,-16.55,-114.67,0.13,-1,-1,-1
15,0,134.57,139.45,-128.85,-131.10,0.12,-1,-1,-1
15,0,282.73,169.73,-276.64,-161.53,0.12,-1,-1,-1
15,0,283.39,171.48,-276.83,-163.00,0.13,-1,-1,-1
15,0,42.16,27.29,-33.03,-17.08,0.15,-1,-1,-1
15,0,259.67,229.85,-251.41,-220.01,0.11,-1,-1,-1
15,0,41.75,29.06,-31.72,-21.62,0.11,-1,-1,-1

16,0,320.72,546.24,-307.89,-517.18,0.35,-1,-1,-1
16,0,260.25,228.60,-254.21,-219.63,0.12,-1,-1,-1
16,0,457.88,140.50,-445.86,-129.22,0.14,-1,-1,-1

17,0,320.94,548.26,-307.24,-519.16,0.15,-1,-1,-1
17,0,389.51,56.27,-384.75,-48.65,0.13,-1,-1,-1

18,0,321.03,549.80,-305.84,-520.35,0.34,-1,-1,-1
18,0,466.46,133.50,-446.15,-114.60,0.17,-1,-1,-1
18,0,326.66,416.49,-308.79,-397.67,0.11,-1,-1,-1

19,0,321.67,550.54,-305.64,-521.18,0.45,-1,-1,-1
19,0,469.09,130.22,-453.46,-112.42,0.14,-1,-1,-1
19,0,327.78,414.82,-309.89,-396.29,0.10,-1,-1,-1
19,0,263.48,219.01,-258.01,-209.23,0.10,-1,-1,-1
19,0,38.99,3.43,-27.42,3.51,0.10,-1,-1,-1

20,0,322.29,551.15,-306.24,-520.60,0.53,-1,-1,-1
20,0,471.07,125.24,-458.42,-111.23,0.11,-1,-1,-1

21,0,323.23,549.67,-306.49,-517.48,0.42,-1,-1,-1
21,0,473.50,119.59,-464.00,-107.09,0.10,-1,-1,-1
21,0,378.94,23.66,-371.50,-14.77,0.10,-1,-1,-1

22,0,323.38,548.61,-306.77,-515.71,0.37,-1,-1,-1
22,0,267.22,201.51,-262.89,-192.63,0.17,-1,-1,-1
22,0,434.11,96.44,-426.53,-87.28,0.10,-1,-1,-1

23,0,323.11,546.34,-306.98,-511.99,0.24,-1,-1,-1

24,0,322.37,541.79,-307.83,-510.69,0.56,-1,-1,-1
24,0,331.61,397.07,-313.55,-378.38,0.16,-1,-1,-1
24,0,391.28,768.64,-382.07,-754.26,0.16,-1,-1,-1
24,0,440.90,191.83,-430.16,-181.43,0.11,-1,-1,-1

25,0,322.82,536.04,-306.17,-503.91,0.30,-1,-1,-1
25,0,339.22,394.77,-308.33,-368.50,0.19,-1,-1,-1
25,0,266.89,177.08,-262.59,-167.85,0.15,-1,-1,-1
25,0,391.63,766.85,-382.35,-752.13,0.14,-1,-1,-1

26,0,322.21,531.21,-305.95,-495.96,0.53,-1,-1,-1
26,0,446.37,169.79,-436.19,-159.36,0.10,-1,-1,-1
26,0,317.10,563.42,-312.19,-555.95,0.15,-1,-1,-1
26,0,391.41,763.97,-382.22,-748.96,0.12,-1,-1,-1

27,0,321.83,525.90,-305.06,-493.44,0.17,-1,-1,-1
27,0,316.71,557.58,-312.17,-548.99,0.13,-1,-1,-1

28,0,321.83,518.31,-304.90,-485.46,0.35,-1,-1,-1
28,0,392.40,757.37,-383.26,-742.59,0.16,-1,-1,-1

29,0,321.99,512.20,-304.28,-475.49,0.31,-1,-1,-1
29,0,394.19,753.24,-384.41,-737.88,0.19,-1,-1,-1
29,0,317.60,544.28,-312.71,-536.22,0.13,-1,-1,-1

30,0,322.12,504.05,-305.81,-469.20,0.15,-1,-1,-1
30,0,316.83,537.24,-312.58,-528.57,0.20,-1,-1,-1

31,0,316.84,531.16,-312.72,-522.74,0.22,-1,-1,-1
31,0,322.34,495.19,-305.81,-462.04,0.14,-1,-1,-1
31,0,295.25,795.92,-291.11,-789.02,0.12,-1,-1,-1
31,0,30.15,816.71,-25.33,-806.85,0.10,-1,-1,-1

32,0,323.38,485.52,-304.22,-449.20,0.44,-1,-1,-1
32,0,296.54,790.08,-291.70,-781.85,0.13,-1,-1,-1
32,0,317.91,520.65,-313.51,-513.31,0.15,-1,-1,-1

33,0,325.21,475.64,-308.85,-441.26,0.19,-1,-1,-1
33,0,320.48,511.48,-314.76,-500.66,0.11,-1,-1,-1
33,0,304.58,829.24,-300.48,-820.10,0.12,-1,-1,-1
33,0,47.24,25.57,42.62,22.73,0.12,-1,-1,-1
33,0,43.94,20.93,48.24,17.81,0.10,-1,-1,-1

34,0,327.94,465.29,-306.84,-428.89,0.50,-1,-1,-1
34,0,323.51,499.28,-316.99,-490.12,0.10,-1,-1,-1
34,0,341.42,728.74,-336.64,-719.32,0.10,-1,-1,-1

35,0,333.10,453.11,-314.82,-418.34,0.47,-1,-1,-1
35,0,465.81,415.49,-440.72,-354.18,0.11,-1,-1,-1
35,0,307.84,769.97,-303.21,-761.94,0.19,-1,-1,-1
35,0,352.97,287.22,-309.60,-254.13,0.14,-1,-1,-1
35,0,177.98,205.55,-170.54,-182.67,0.11,-1,-1,-1
35,0,27.12,795.90,-21.50,-786.87,0.11,-1,-1,-1

36,0,336.99,443.45,-317.34,-405.43,0.62,-1,-1,-1
36,0,433.23,12.52,-389.19,10.88,0.14,-1,-1,-1
36,0,176.86,189.77,-167.65,-169.44,0.11,-1,-1,-1

37,0,340.91,433.12,-321.77,-396.83,0.61,-1,-1,-1
37,0,177.16,183.16,-167.63,-152.24,0.12,-1,-1,-1

38,0,345.84,423.03,-325.95,-383.62,0.61,-1,-1,-1

39,3,348.62,415.79,-328.39,-375.69,0.67,-1,-1,-1

40,3,351.23,407.59,-331.45,-368.47,0.61,-1,-1,-1

41,3,352.59,397.62,-332.01,-357.00,0.60,-1,-1,-1

42,3,353.78,387.16,-333.90,-348.03,0.50,-1,-1,-1

43,3,353.45,376.97,-332.18,-335.08,0.68,-1,-1,-1

44,3,352.58,366.30,-331.90,-325.71,0.63,-1,-1,-1

45,3,350.90,356.31,-328.88,-313.00,0.74,-1,-1,-1

46,3,348.22,345.70,-326.02,-301.90,0.63,-1,-1,-1

47,3,343.44,336.55,-320.86,-291.73,0.75,-1,-1,-1

48,3,338.35,327.97,-315.35,-282.07,0.75,-1,-1,-1

49,3,332.56,318.80,-310.36,-274.97,0.71,-1,-1,-1

50,3,326.07,313.56,-303.45,-269.21,0.66,-1,-1,-1

51,3,316.96,308.98,-293.79,-263.60,0.70,-1,-1,-1

52,3,306.60,306.13,-283.48,-260.95,0.73,-1,-1,-1

53,0,292.39,308.96,-269.56,-262.42,0.72,-1,-1,-1
53,0,262.04,120.38,-232.15,-93.70,0.11,-1,-1,-1
53,0,474.72,590.56,-467.82,-545.82,0.13,-1,-1,-1
53,0,404.10,26.74,-384.61,-11.68,0.17,-1,-1,-1
53,0,296.37,352.78,-287.49,-342.00,0.11,-1,-1,-1

54,0,282.05,312.25,-255.85,-264.82,0.69,-1,-1,-1
54,0,286.83,357.64,-277.38,-346.12,0.10,-1,-1,-1
54,0,389.69,27.65,-373.32,-12.51,0.10,-1,-1,-1
54,0,409.27,176.60,-376.18,-153.44,0.11,-1,-1,-1

55,0,273.28,316.65,-248.41,-268.89,0.60,-1,-1,-1
55,0,238.33,134.84,-207.40,-106.43,0.11,-1,-1,-1

56,0,262.97,326.40,-238.49,-279.89,0.72,-1,-1,-1
56,0,394.79,166.46,-357.91,-147.79,0.15,-1,-1,-1
56,0,225.68,141.80,-194.58,-115.31,0.10,-1,-1,-1
56,0,389.97,175.87,-348.82,-147.97,0.11,-1,-1,-1
56,0,457.71,601.12,-439.13,-570.09,0.12,-1,-1,-1

57,0,254.09,334.57,-229.82,-288.53,0.76,-1,-1,-1
57,0,409.10,838.82,-398.34,-820.88,0.10,-1,-1,-1
57,0,385.71,173.78,-351.88,-150.31,0.12,-1,-1,-1

58,0,245.65,343.02,-221.55,-298.17,0.68,-1,-1,-1
58,0,373.78,180.54,-341.99,-157.55,0.12,-1,-1,-1
58,0,370.82,182.85,-332.67,-154.27,0.11,-1,-1,-1

59,0,237.88,350.88,-213.48,-306.23,0.42,-1,-1,-1

60,0,229.52,358.12,-204.91,-314.85,0.71,-1,-1,-1
60,0,307.31,67.58,-288.53,-54.62,0.14,-1,-1,-1
60,0,316.21,60.79,-275.34,-32.35,0.10,-1,-1,-1

61,0,221.42,365.91,-196.53,-321.73,0.63,-1,-1,-1
61,0,295.20,73.60,-278.59,-62.59,0.13,-1,-1,-1
61,0,470.52,125.92,-458.55,-113.39,0.10,-1,-1,-1

62,0,214.71,371.79,-190.11,-326.41,0.49,-1,-1,-1
62,0,156.23,32.26,-29.27,30.01,0.17,-1,-1,-1

63,0,205.39,379.11,-181.06,-334.41,0.66,-1,-1,-1
63,0,445.41,300.08,-433.91,-289.34,0.15,-1,-1,-1
63,0,444.58,133.52,-432.43,-122.17,0.13,-1,-1,-1

64,0,195.59,383.24,-172.76,-339.21,0.69,-1,-1,-1

65,0,187.06,387.89,-161.23,-340.69,0.64,-1,-1,-1
65,0,254.22,87.80,-229.06,-72.99,0.10,-1,-1,-1
65,0,251.04,87.90,-233.32,-73.44,0.14,-1,-1,-1
65,0,262.27,80.98,-221.88,-52.14,0.10,-1,-1,-1
65,0,262.90,79.14,-221.43,-44.05,0.11,-1,-1,-1
65,0,449.70,169.18,-393.01,-56.57,0.10,-1,-1,-1

66,0,177.69,389.33,-151.87,-342.00,0.57,-1,-1,-1
66,0,240.16,87.89,-222.08,-74.04,0.10,-1,-1,-1

67,0,168.55,390.89,-143.66,-345.06,0.65,-1,-1,-1
67,0,240.56,79.49,-197.46,-49.78,0.18,-1,-1,-1
67,0,232.16,85.94,-205.71,-70.63,0.18,-1,-1,-1
67,0,229.19,86.86,-209.94,-71.80,0.13,-1,-1,-1
67,0,230.71,85.38,-204.10,-69.08,0.12,-1,-1,-1
67,0,240.31,80.19,-199.18,-54.62,0.11,-1,-1,-1

68,15,161.73,390.97,-136.65,-344.77,0.67,-1,-1,-1

69,0,152.79,389.97,-130.46,-343.36,0.49,-1,-1,-1
69,0,384.74,112.43,-373.70,-99.28,0.12,-1,-1,-1
69,0,102.31,208.74,-76.91,-182.75,0.11,-1,-1,-1

70,0,146.09,388.00,-123.60,-340.24,0.65,-1,-1,-1
70,0,2.74,330.87,1.46,-322.51,0.13,-1,-1,-1

71,16,142.41,386.46,-120.39,-339.70,0.63,-1,-1,-1

72,16,138.24,385.83,-115.91,-338.44,0.70,-1,-1,-1

73,16,133.76,383.72,-110.87,-335.19,0.70,-1,-1,-1

74,16,129.49,382.20,-106.99,-334.55,0.53,-1,-1,-1

75,16,126.66,381.70,-104.96,-335.81,0.57,-1,-1,-1

76,16,125.29,381.11,-103.38,-334.89,0.68,-1,-1,-1

77,16,124.65,379.86,-102.87,-333.94,0.71,-1,-1,-1

78,16,124.34,377.46,-101.79,-329.85,0.71,-1,-1,-1

79,16,124.36,374.13,-101.50,-325.83,0.66,-1,-1,-1

80,16,125.69,370.59,-102.72,-322.14,0.54,-1,-1,-1

81,16,127.61,365.64,-104.40,-316.77,0.38,-1,-1,-1

82,16,129.06,360.56,-106.41,-313.04,0.45,-1,-1,-1

83,16,131.15,356.73,-108.32,-308.79,0.72,-1,-1,-1

84,16,133.28,354.27,-110.23,-305.77,0.76,-1,-1,-1

85,16,135.53,351.72,-112.51,-303.25,0.74,-1,-1,-1

86,16,138.29,349.48,-115.69,-301.99,0.67,-1,-1,-1

87,16,141.37,347.10,-118.23,-298.51,0.72,-1,-1,-1

88,16,143.61,344.37,-119.83,-294.30,0.77,-1,-1,-1

89,16,145.42,342.73,-121.98,-293.32,0.75,-1,-1,-1

90,16,146.93,341.76,-122.78,-290.60,0.75,-1,-1,-1

91,16,147.95,341.45,-123.81,-290.14,0.75,-1,-1,-1

92,16,148.82,341.25,-124.84,-290.27,0.77,-1,-1,-1

93,16,149.57,340.71,-125.82,-290.36,0.75,-1,-1,-1

94,16,150.40,339.92,-127.22,-291.13,0.66,-1,-1,-1

95,16,150.91,339.07,-128.21,-291.42,0.46,-1,-1,-1

96,16,151.58,338.48,-128.86,-290.88,0.48,-1,-1,-1

97,16,153.16,338.47,-129.87,-289.92,0.57,-1,-1,-1

98,16,154.60,338.42,-131.01,-289.49,0.59,-1,-1,-1

99,16,155.67,338.26,-131.91,-289.07,0.60,-1,-1,-1

100,16,156.38,338.02,-132.71,-288.88,0.51,-1,-1,-1

101,16,157.18,337.70,-133.86,-289.07,0.65,-1,-1,-1

102,16,157.68,337.43,-134.68,-289.39,0.66,-1,-1,-1

103,16,158.26,336.93,-135.46,-289.24,0.67,-1,-1,-1

104,16,159.09,336.49,-135.83,-287.91,0.74,-1,-1,-1

105,16,159.77,336.09,-136.28,-287.15,0.75,-1,-1,-1

106,16,160.53,336.01,-136.93,-286.87,0.73,-1,-1,-1

107,16,161.51,336.85,-138.93,-289.83,0.70,-1,-1,-1

108,16,162.66,337.43,-140.45,-291.28,0.43,-1,-1,-1

109,16,163.53,337.34,-141.15,-290.94,0.42,-1,-1,-1

110,16,164.44,338.23,-141.60,-290.98,0.52,-1,-1,-1

111,16,165.02,338.81,-141.98,-291.39,0.52,-1,-1,-1

112,16,165.02,339.41,-142.05,-292.24,0.53,-1,-1,-1

113,16,164.72,339.92,-141.59,-292.50,0.49,-1,-1,-1

114,16,164.08,340.70,-140.77,-292.85,0.66,-1,-1,-1

115,16,163.36,342.07,-139.24,-292.40,0.74,-1,-1,-1

116,16,162.74,343.64,-137.86,-292.30,0.77,-1,-1,-1

117,16,162.37,344.88,-137.46,-293.30,0.79,-1,-1,-1

118,16,162.10,345.94,-137.12,-294.05,0.79,-1,-1,-1

119,16,161.51,346.28,-136.45,-294.03,0.79,-1,-1,-1

120,16,160.77,346.16,-135.68,-293.60,0.79,-1,-1,-1

121,16,159.82,345.24,-134.69,-292.21,0.79,-1,-1,-1

122,16,158.37,344.14,-133.70,-291.77,0.78,-1,-1,-1

123,16,156.77,342.85,-132.83,-291.95,0.73,-1,-1,-1

124,16,155.44,341.67,-132.10,-292.27,0.63,-1,-1,-1

125,16,153.85,340.34,-130.58,-291.35,0.52,-1,-1,-1

126,16,152.27,338.77,-129.46,-291.05,0.38,-1,-1,-1

127,16,151.16,337.92,-128.54,-290.93,0.52,-1,-1,-1

128,16,150.59,337.51,-127.83,-290.45,0.56,-1,-1,-1

129,16,149.93,337.84,-127.20,-291.00,0.60,-1,-1,-1

130,16,148.43,338.83,-125.03,-290.51,0.61,-1,-1,-1

131,16,146.80,339.32,-123.48,-291.09,0.56,-1,-1,-1

132,16,145.23,339.45,-121.77,-290.92,0.72,-1,-1,-1

133,16,144.25,340.58,-120.98,-292.25,0.55,-1,-1,-1

134,16,143.97,341.70,-120.04,-291.72,0.73,-1,-1,-1

135,16,143.53,342.84,-119.54,-292.54,0.76,-1,-1,-1

136,16,142.97,343.94,-118.42,-292.26,0.74,-1,-1,-1

137,16,142.52,345.33,-118.31,-294.32,0.69,-1,-1,-1

138,16,142.06,346.59,-118.22,-296.37,0.61,-1,-1,-1

139,16,141.27,348.35,-117.98,-299.56,0.49,-1,-1,-1

140,16,139.79,350.52,-116.48,-302.05,0.53,-1,-1,-1

141,16,139.86,352.13,-115.95,-303.56,0.59,-1,-1,-1

142,16,139.62,355.53,-115.75,-308.24,0.60,-1,-1,-1

143,16,139.74,360.72,-115.32,-313.42,0.68,-1,-1,-1

144,16,139.75,368.61,-114.65,-320.74,0.69,-1,-1,-1

145,16,139.78,376.45,-116.38,-332.13,0.41,-1,-1,-1

146,16,141.53,384.00,-118.43,-340.25,0.36,-1,-1,-1

147,16,144.00,390.03,-121.16,-346.57,0.68,-1,-1,-1

148,16,146.52,394.83,-123.38,-350.25,0.56,-1,-1,-1

149,16,151.47,398.71,-127.93,-352.71,0.52,-1,-1,-1

150,16,156.36,402.40,-133.54,-357.71,0.73,-1,-1,-1

151,16,160.31,405.60,-138.21,-362.28,0.73,-1,-1,-1

152,16,164.56,410.36,-142.94,-367.35,0.63,-1,-1,-1

153,16,169.68,413.07,-148.55,-372.03,0.60,-1,-1,-1

154,16,177.73,413.24,-156.26,-372.58,0.68,-1,-1,-1

155,0,192.22,411.84,-165.97,-371.00,0.52,-1,-1,-1
155,0,311.73,284.13,-279.44,-257.69,0.12,-1,-1,-1
155,0,311.64,283.72,-278.77,-257.21,0.30,-1,-1,-1
155,0,196.54,452.83,-185.06,-443.40,0.12,-1,-1,-1
155,0,160.58,736.13,-153.85,-727.93,0.10,-1,-1,-1

156,0,200.85,411.76,-174.06,-370.87,0.55,-1,-1,-1
156,0,318.50,285.91,-285.80,-265.83,0.27,-1,-1,-1
156,0,434.41,53.03,-354.49,48.51,0.13,-1,-1,-1
156,0,455.42,372.43,-440.34,-360.19,0.12,-1,-1,-1
156,0,451.60,301.45,-399.06,-213.94,0.11,-1,-1,-1
156,0,205.86,452.40,-195.80,-442.26,0.10,-1,-1,-1
156,0,436.46,58.43,-357.60,49.48,0.13,-1,-1,-1

157,0,207.71,411.27,-184.89,-371.67,0.62,-1,-1,-1
157,0,326.38,282.69,-296.27,-260.79,0.35,-1,-1,-1
157,0,436.90,53.93,-365.46,47.05,0.19,-1,-1,-1
157,0,212.75,451.72,-202.94,-441.53,0.11,-1,-1,-1
157,0,318.03,293.94,-285.19,-271.65,0.12,-1,-1,-1

158,0,219.53,448.37,-213.55,-438.25,0.41,-1,-1,-1
158,0,214.04,409.20,-197.58,-366.45,0.32,-1,-1,-1
158,0,456.74,301.89,-413.93,-222.37,0.13,-1,-1,-1
158,0,273.01,713.26,-268.22,-703.90,0.12,-1,-1,-1
158,0,439.63,51.58,-367.84,48.69,0.10,-1,-1,-1

159,0,219.04,403.16,-199.98,-359.58,0.60,-1,-1,-1
159,0,223.60,445.24,-217.71,-435.48,0.28,-1,-1,-1
159,0,442.45,54.48,-374.48,51.74,0.15,-1,-1,-1
159,0,443.34,53.71,-377.60,52.67,0.11,-1,-1,-1

160,18,221.81,400.65,-202.60,-356.72,0.56,-1,-1,-1

161,18,224.45,396.78,-205.17,-352.61,0.27,-1,-1,-1

162,18,227.51,391.92,-209.36,-350.40,0.52,-1,-1,-1

163,18,230.73,388.62,-214.30,-351.18,0.73,-1,-1,-1

164,18,235.31,386.07,-218.91,-348.79,0.64,-1,-1,-1

165,18,239.59,385.65,-223.44,-349.11,0.66,-1,-1,-1

166,18,244.99,386.56,-229.13,-350.98,0.54,-1,-1,-1

167,18,250.38,387.91,-233.92,-351.26,0.60,-1,-1,-1

168,18,255.34,389.20,-238.95,-353.08,0.70,-1,-1,-1

169,18,260.02,390.64,-242.52,-352.21,0.56,-1,-1,-1

170,18,263.25,391.51,-245.55,-352.96,0.59,-1,-1,-1

171,18,265.04,391.92,-247.09,-353.30,0.59,-1,-1,-1

172,18,266.02,391.91,-247.91,-353.21,0.57,-1,-1,-1

173,18,265.14,392.57,-247.20,-354.35,0.59,-1,-1,-1

174,0,259.65,394.64,-242.25,-359.88,0.52,-1,-1,-1
174,0,474.63,372.24,-467.51,-358.26,0.11,-1,-1,-1
174,0,337.84,846.99,-327.79,-840.36,0.10,-1,-1,-1
174,0,87.17,44.32,-78.26,-32.93,0.12,-1,-1,-1
174,0,451.55,68.28,-399.17,62.93,0.13,-1,-1,-1

175,0,255.29,396.94,-238.13,-359.91,0.54,-1,-1,-1
175,0,469.22,372.08,-459.76,-360.91,0.14,-1,-1,-1
175,0,463.72,238.85,-433.57,-202.77,0.11,-1,-1,-1

176,0,251.81,396.82,-234.18,-360.49,0.48,-1,-1,-1
176,0,27.52,277.49,-9.05,-257.58,0.15,-1,-1,-1
176,0,462.85,372.64,-453.77,-362.15,0.16,-1,-1,-1
176,0,257.42,430.86,-249.26,-422.30,0.13,-1,-1,-1

177,0,246.39,397.48,-229.25,-362.71,0.31,-1,-1,-1
177,0,65.84,53.25,-55.47,-41.00,0.16,-1,-1,-1
177,0,29.62,220.79,-19.33,-207.68,0.11,-1,-1,-1
177,0,455.98,371.06,-447.87,-359.29,0.11,-1,-1,-1
177,0,250.35,154.85,-235.14,-142.65,0.10,-1,-1,-1

178,0,241.09,396.84,-223.45,-362.71,0.49,-1,-1,-1
178,0,305.05,182.93,-292.87,-173.52,0.14,-1,-1,-1
178,0,57.85,55.42,-44.36,-42.09,0.15,-1,-1,-1
178,0,198.53,243.12,-172.12,-222.74,0.13,-1,-1,-1
178,0,21.80,220.58,-11.25,-207.45,0.11,-1,-1,-1
178,0,469.09,180.44,-456.55,-168.92,0.11,-1,-1,-1
178,0,451.46,305.85,-398.42,-213.52,0.12,-1,-1,-1
178,0,449.30,367.93,-434.98,-354.90,0.11,-1,-1,-1
178,0,247.74,431.47,-240.26,-422.39,0.10,-1,-1,-1
178,0,451.24,307.42,-397.44,-223.38,0.11,-1,-1,-1

